# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  487       2.864699619122e-10       1.230701036790e-12      -8.751215186008e-12       0.000000000000e+00       7.732598020132e-14       2.292122872789e-15       7.654993643879e-16 
  488       2.876979863270e-10       1.211733527680e-12      -8.675086171294e-12       0.000000000000e+00       7.677053103595e-14       2.227002476920e-15       7.526578840959e-16 
  489       2.889125552130e-10       1.193046248792e-12      -8.595398678310e-12       0.000000000000e+00       7.622015229575e-14       2.163845485696e-15       7.398350995676e-16 
  490       2.901129761235e-10       1.174651858494e-12      -8.512210821692e-12       0.000000000000e+00       7.567478736173e-14       2.102624390175e-15       7.270315624336e-16 
  491       2.912985477327e-10       1.156563161555e-12      -8.425582118586e-12       0.000000000000e+00       7.513437730975e-14       2.043310879008e-15       7.142478183658e-16 
  492       2.924685597945e-10       1.138793109768e-12      -8.335573496476e-12       0.000000000000e+00       7.459886089579e-14       1.985875833699e-15       7.014844070103e-16 
  493       2.936222931016e-10       1.121354802579e-12      -8.242247301021e-12       0.000000000000e+00       7.406817454131e-14       1.930289323866e-15       6.887418619208e-16 
  494       2.947590194446e-10       1.104261487709e-12      -8.145667303884e-12       0.000000000000e+00       7.354225231852e-14       1.876520602507e-15       6.760207104914e-16 
  495       2.958780015706e-10       1.087526561784e-12      -8.045898710569e-12       0.000000000000e+00       7.302102593569e-14       1.824538101260e-15       6.633214738902e-16 
  496       2.969784931424e-10       1.071163570960e-12      -7.943008168252e-12       0.000000000000e+00       7.250442472250e-14       1.774309425668e-15       6.506446669918e-16 
  497       2.980597386974e-10       1.055186211552e-12      -7.837063773611e-12       0.000000000000e+00       7.199237561531e-14       1.725801350443e-15       6.379907983109e-16 
  498       2.991209736063e-10       1.039608330654e-12      -7.728135080667e-12       0.000000000000e+00       7.148480314250e-14       1.678979814723e-15       6.253603699353e-16 
  499       3.001614240326e-10       1.024443926773e-12      -7.616293108610e-12       0.000000000000e+00       7.098162940976e-14       1.633809917344e-15       6.127538774589e-16 
  500       3.011803068908e-10       1.009707150449e-12      -7.501610349633e-12       0.000000000000e+00       7.048277408543e-14       1.590255912094e-15       6.001718099152e-16 
  501       3.021768298061e-10       9.954123048883e-13      -7.384160776767e-12       0.000000000000e+00       6.998815438575e-14       1.548281202981e-15       5.876146497097e-16 
  502       3.031501910728e-10       9.815738465813e-13      -7.264019851715e-12       0.000000000000e+00       6.949768506027e-14       1.507848339496e-15       5.750828725538e-16 
  503       3.040995796134e-10       9.682063859362e-13      -7.141264532680e-12       0.000000000000e+00       6.901127837705e-14       1.468919011871e-15       5.625769473976e-16 
  504       3.050241749376e-10       9.553246879016e-13      -7.015973282206e-12       0.000000000000e+00       6.852884410806e-14       1.431454046350e-15       5.500973363629e-16 
  505       3.059232653852e-10       9.429419626886e-13      -6.888223808530e-12       0.000000000000e+00       6.805030409663e-14       1.395418162230e-15       5.376445752106e-16 
  506       3.067966066845e-10       9.310646825048e-13      -6.758086202203e-12       0.000000000000e+00       6.757563645133e-14       1.360794403364e-15       5.252195174281e-16 
  507       3.076440736425e-10       9.196976167293e-13      -6.625629617187e-12       0.000000000000e+00       6.710483259636e-14       1.327570113078e-15       5.128230970424e-16 
  508       3.084655428097e-10       9.088455281386e-13      -6.490924526195e-12       0.000000000000e+00       6.663788279663e-14       1.295732207498e-15       5.004562486919e-16 
  509       3.092608924949e-10       8.985131727294e-13      -6.354042727459e-12       0.000000000000e+00       6.617477614996e-14       1.265267173040e-15       4.881199075985e-16 
  510       3.100300027793e-10       8.887052995423e-13      -6.215057351501e-12       0.000000000000e+00       6.571550057921e-14       1.236161063917e-15       4.758150095376e-16 
  511       3.107727555310e-10       8.794266504852e-13      -6.074042867899e-12       0.000000000000e+00       6.526004282447e-14       1.208399499631e-15       4.635424908097e-16 
  512       3.114890344198e-10       8.706819601566e-13      -5.931075092058e-12       0.000000000000e+00       6.480838843519e-14       1.181967662478e-15       4.513032882109e-16 
  513       3.121787249313e-10       8.624759556691e-13      -5.786231191977e-12       0.000000000000e+00       6.436052176237e-14       1.156850295042e-15       4.390983390041e-16 
  514       3.128417143819e-10       8.548133564724e-13      -5.639589695018e-12       0.000000000000e+00       6.391642595069e-14       1.133031697699e-15       4.269285808898e-16 
  515       3.134778919327e-10       8.476988741775e-13      -5.491230494676e-12       0.000000000000e+00       6.347608293067e-14       1.110495726112e-15       4.147949519772e-16 
  516       3.140871486044e-10       8.411372123792e-13      -5.341234857346e-12       0.000000000000e+00       6.303947341087e-14       1.089225788733e-15       4.026983907550e-16 
  517       3.146693772917e-10       8.351330664801e-13      -5.189685429092e-12       0.000000000000e+00       6.260657686998e-14       1.069204844300e-15       3.906398360623e-16 
  518       3.152244727778e-10       8.296911235136e-13      -5.036666242415e-12       0.000000000000e+00       6.217737154905e-14       1.050415399336e-15       3.786202270598e-16 
  519       3.157523317487e-10       8.248160619676e-13      -4.882262723024e-12       0.000000000000e+00       6.175183444359e-14       1.032839505650e-15       3.666405032006e-16 
  520       3.162528528079e-10       8.205125516078e-13      -4.726561696603e-12       0.000000000000e+00       6.132994129579e-14       1.016458757836e-15       3.547016042009e-16 
  521       3.167259364911e-10       8.167852533010e-13      -4.569651395580e-12       0.000000000000e+00       6.091166658662e-14       1.001254290768e-15       3.428044700113e-16 
  522       3.171714852800e-10       8.136388188385e-13      -4.411621465894e-12       0.000000000000e+00       6.049698352801e-14       9.872067771054e-16       3.309500407878e-16 
  523       3.175894036176e-10       8.110778907595e-13      -4.252562973766e-12       0.000000000000e+00       6.008586405504e-14       9.742964247868e-16       3.191392568622e-16 
  524       3.179795979221e-10       8.091071021747e-13      -4.092568412467e-12       0.000000000000e+00       5.967827881804e-14       9.625029745319e-16       3.073730587136e-16 
  525       3.183419766016e-10       8.077310765894e-13      -3.931731709088e-12       0.000000000000e+00       5.927419717482e-14       9.518056973394e-16       2.956523869393e-16 
  526       3.186764500689e-10       8.069544277270e-13      -3.770148231303e-12       0.000000000000e+00       5.887358718275e-14       9.421833919868e-16       2.839781822252e-16 
  527       3.189829307552e-10       8.067817593525e-13      -3.607914794146e-12       0.000000000000e+00       5.847641559099e-14       9.336143825287e-16       2.723513853174e-16 
  528       3.192613331256e-10       8.072176650956e-13      -3.445129666773e-12       0.000000000000e+00       5.808264783261e-14       9.260765157967e-16       2.607729369929e-16 
  529       3.195115736927e-10       8.082667282745e-13      -3.281892579233e-12       0.000000000000e+00       5.769224801676e-14       9.195471588978e-16       2.492437780305e-16 
  530       3.197335710316e-10       8.099335217190e-13      -3.118304729239e-12       0.000000000000e+00       5.730517892082e-14       9.140031967136e-16       2.377648491815e-16 
  531       3.199272457943e-10       8.122226075939e-13      -2.954468788931e-12       0.000000000000e+00       5.692140198258e-14       9.094210293999e-16       2.263370911412e-16 
  532       3.200925207241e-10       8.151385372225e-13      -2.790488911651e-12       0.000000000000e+00       5.654087729237e-14       9.057765698851e-16       2.149614445196e-16 
  533       3.202293206701e-10       8.186858509100e-13      -2.626470738708e-12       0.000000000000e+00       5.616356358525e-14       9.030452413696e-16       2.036388498120e-16 
  534       3.203375726020e-10       8.228690777667e-13      -2.462521406145e-12       0.000000000000e+00       5.578941823314e-14       9.012019748247e-16       1.923702473704e-16 
  535       3.204172056239e-10       8.276927355318e-13      -2.298749551513e-12       0.000000000000e+00       5.541839723700e-14       9.002212064921e-16       1.811565773744e-16 
  536       3.204681509896e-10       8.331613303963e-13      -2.135265320636e-12       0.000000000000e+00       5.505045521899e-14       9.000768753825e-16       1.699987798018e-16 
  537       3.204903421165e-10       8.392793568267e-13      -1.972180374379e-12       0.000000000000e+00       5.468554541462e-14       9.007424207747e-16       1.588977944000e-16 
  538       3.204837146004e-10       8.460512973881e-13      -1.809607895419e-12       0.000000000000e+00       5.432361966489e-14       9.021907797151e-16       1.478545606565e-16 
  539       3.204482062298e-10       8.534816225682e-13      -1.647662595012e-12       0.000000000000e+00       5.396462840850e-14       9.043943845163e-16       1.368700177702e-16 
  540       3.203837570006e-10       8.615747906000e-13      -1.486460719763e-12       0.000000000000e+00       5.360852067395e-14       9.073251602564e-16       1.259451046221e-16 
  541       3.202903091304e-10       8.703352472855e-13      -1.326120058394e-12       0.000000000000e+00       5.325524407176e-14       9.109545222781e-16       1.150807597465e-16 
  542       3.201678070732e-10       8.797674258192e-13      -1.166759948511e-12       0.000000000000e+00       5.290474478656e-14       9.152533736877e-16       1.042779213015e-16 
  543       3.200161975335e-10       8.898757466113e-13      -1.008501283376e-12       0.000000000000e+00       5.255696756932e-14       9.201921028541e-16       9.353752704068e-17 
  544       3.198354853676e-10       9.006631855591e-13      -8.514556962515e-13       0.000000000000e+00       5.221186434352e-14       9.257453477153e-16       8.286049257357e-17 
  545       3.196259028996e-10       9.121269371105e-13      -6.956927816007e-13       0.000000000000e+00       5.186942029290e-14       9.319064338997e-16       7.224764556983e-17 
  546       3.193877451647e-10       9.242626347993e-13      -5.412720101107e-13       0.000000000000e+00       5.152962845633e-14       9.386733180215e-16       6.169978973748e-17 
  547       3.191213144694e-10       9.370657715442e-13      -3.882534741458e-13       0.000000000000e+00       5.119248117259e-14       9.460438552557e-16       5.121772633547e-17 
  548       3.188269204291e-10       9.505316988923e-13      -2.366978901352e-13       0.000000000000e+00       5.085797007598e-14       9.540157987666e-16       4.080225413586e-17 
  549       3.185048800047e-10       9.646556262636e-13      -8.666660096172e-14       0.000000000000e+00       5.052608609198e-14       9.625867991359e-16       3.045416938599e-17 
  550       3.181555175402e-10       9.794326201948e-13       6.177842165036e-14       0.000000000000e+00       5.019681943289e-14       9.717544037915e-16       2.017426577063e-17 
  551       3.177791647994e-10       9.948576035830e-13       2.085745747467e-13       0.000000000000e+00       4.987015959351e-14       9.815160564356e-16       9.963334374098e-18 
  552       3.173761610032e-10       1.010925354930e-12       3.536586217546e-13       0.000000000000e+00       4.954609534671e-14       9.918690964735e-16      -1.778363575230e-19 
  553       3.169468528669e-10       1.027630507587e-12       4.969666900950e-13       0.000000000000e+00       4.922461473918e-14       1.002810758442e-15      -1.024846065427e-17 
  554       3.164915946368e-10       1.044967548995e-12       6.384342687940e-13       0.000000000000e+00       4.890570508697e-14       1.014338171436e-15      -2.024775546011e-17 
  555       3.160107481280e-10       1.062930819936e-12       7.779962060943e-13       0.000000000000e+00       4.858935297120e-14       1.026448358542e-15      -3.017494047083e-17 
  556       3.155046827608e-10       1.081514513768e-12       9.155867070676e-13       0.000000000000e+00       4.827554423371e-14       1.039138236260e-15      -4.002923817184e-17 
  557       3.149737755984e-10       1.100712675676e-12       1.051139331225e-12       0.000000000000e+00       4.796426397265e-14       1.052404613936e-15      -4.980987387602e-17 
  558       3.144184113835e-10       1.120519201913e-12       1.184586990132e-12       0.000000000000e+00       4.765549653819e-14       1.066244193191e-15      -5.951607576158e-17 
  559       3.138389825760e-10       1.140927839044e-12       1.315861945014e-12       0.000000000000e+00       4.734922552812e-14       1.080653567345e-15      -6.914707490990e-17 
  560       3.132358893896e-10       1.161932183191e-12       1.444895804375e-12       0.000000000000e+00       4.704543378352e-14       1.095629220852e-15      -7.870210534336e-17 
  561       3.126095398290e-10       1.183525679276e-12       1.571619521606e-12       0.000000000000e+00       4.674410338440e-14       1.111167528721e-15      -8.818040406319e-17 
  562       3.119603497274e-10       1.205701620265e-12       1.695963392594e-12       0.000000000000e+00       4.644521564533e-14       1.127264755950e-15      -9.758121108733e-17 
  563       3.112887427829e-10       1.228453146412e-12       1.817857053339e-12       0.000000000000e+00       4.614875111113e-14       1.143917056955e-15      -1.069037694882e-16 
  564       3.105951505966e-10       1.251773244505e-12       1.937229477564e-12       0.000000000000e+00       4.585468955244e-14       1.161120474991e-15      -1.161473254307e-16 
  565       3.098800127085e-10       1.275654747106e-12       2.054008974323e-12       0.000000000000e+00       4.556300996146e-14       1.178870941591e-15      -1.253111282099e-16 
  566       3.091437766359e-10       1.300090331799e-12       2.168123185619e-12       0.000000000000e+00       4.527369054751e-14       1.197164275985e-15      -1.343944302890e-16 
  567       3.083868979093e-10       1.325072520432e-12       2.279499084009e-12       0.000000000000e+00       4.498670873272e-14       1.215996184534e-15      -1.433964873369e-16 
  568       3.076098401105e-10       1.350593678359e-12       2.388062970223e-12       0.000000000000e+00       4.470204114769e-14       1.235362260157e-15      -1.523165582664e-16 
  569       3.068130749091e-10       1.376646013689e-12       2.493740470768e-12       0.000000000000e+00       4.441966362708e-14       1.255257981759e-15      -1.611539052720e-16 
  570       3.059970820997e-10       1.403221576525e-12       2.596456535546e-12       0.000000000000e+00       4.413955120531e-14       1.275678713659e-15      -1.699077938676e-16 
  571       3.051623496394e-10       1.430312258211e-12       2.696135435463e-12       0.000000000000e+00       4.386167811219e-14       1.296619705021e-15      -1.785774929241e-16 
  572       3.043093736845e-10       1.457909790576e-12       2.792700760040e-12       0.000000000000e+00       4.358601776854e-14       1.318076089279e-15      -1.871622747079e-16 
  573       3.034386586276e-10       1.486005745175e-12       2.886075415026e-12       0.000000000000e+00       4.331254278187e-14       1.340042883566e-15      -1.956614149182e-16 
  574       3.025507171350e-10       1.514591532537e-12       2.976181620009e-12       0.000000000000e+00       4.304122494202e-14       1.362514988147e-15      -2.040741927250e-16 
  575       3.016460701837e-10       1.543658401404e-12       3.062940906029e-12       0.000000000000e+00       4.277203521677e-14       1.385487185841e-15      -2.123998908070e-16 
  576       3.007252470983e-10       1.573197437981e-12       3.146274113189e-12       0.000000000000e+00       4.250494374754e-14       1.408954141453e-15      -2.206377953893e-16 
  577       2.997887855885e-10       1.603199565176e-12       3.226101388266e-12       0.000000000000e+00       4.223991984500e-14       1.432910401201e-15      -2.287871962815e-16 
  578       2.988372317858e-10       1.633655541844e-12       3.302342182322e-12       0.000000000000e+00       4.197693198472e-14       1.457350392148e-15      -2.368473869154e-16 
  579       2.978711402810e-10       1.664555962033e-12       3.374915248318e-12       0.000000000000e+00       4.171594780282e-14       1.482268421625e-15      -2.448176643825e-16 
  580       2.968910741610e-10       1.695891254225e-12       3.443738638726e-12       0.000000000000e+00       4.145693409163e-14       1.507658676662e-15      -2.526973294726e-16 
  581       2.958976050460e-10       1.727651680585e-12       3.508729703136e-12       0.000000000000e+00       4.119985679531e-14       1.533515223418e-15      -2.604856867109e-16 
  582       2.948913131268e-10       1.759827336198e-12       3.569805085875e-12       0.000000000000e+00       4.094468100551e-14       1.559832006606e-15      -2.681820443963e-16 
  583       2.938727651159e-10       1.792407983783e-12       3.626893550513e-12       0.000000000000e+00       4.069137620623e-14       1.586601871686e-15      -2.757858868462e-16 
  584       2.928424474221e-10       1.825382554805e-12       3.679974810208e-12       0.000000000000e+00       4.043993216122e-14       1.613813605748e-15      -2.832973957818e-16 
  585       2.918008313799e-10       1.858739634405e-12       3.729041662689e-12       0.000000000000e+00       4.019034341489e-14       1.641454821572e-15      -2.907169420424e-16 
  586       2.907483952134e-10       1.892467623996e-12       3.774087253269e-12       0.000000000000e+00       3.994260407647e-14       1.669512927271e-15      -2.980449146558e-16 
  587       2.896856240656e-10       1.926554740447e-12       3.815105076977e-12       0.000000000000e+00       3.969670781755e-14       1.697975125366e-15      -3.052817209362e-16 
  588       2.886130100280e-10       1.960989015271e-12       3.852088980689e-12       0.000000000000e+00       3.945264786955e-14       1.726828411878e-15      -3.124277865831e-16 
  589       2.875310521694e-10       1.995758293814e-12       3.885033165264e-12       0.000000000000e+00       3.921041702121e-14       1.756059575406e-15      -3.194835557802e-16 
  590       2.864402565659e-10       2.030850234432e-12       3.913932187674e-12       0.000000000000e+00       3.897000761610e-14       1.785655196217e-15      -3.264494912930e-16 
  591       2.853411363294e-10       2.066252307688e-12       3.938780963137e-12       0.000000000000e+00       3.873141155012e-14       1.815601645323e-15      -3.333260745682e-16 
  592       2.842342116379e-10       2.101951795528e-12       3.959574767249e-12       0.000000000000e+00       3.849462026899e-14       1.845885083569e-15      -3.401138058319e-16 
  593       2.831200097639e-10       2.137935790474e-12       3.976309238118e-12       0.000000000000e+00       3.825962476573e-14       1.876491460720e-15      -3.468132041880e-16 
  594       2.819990651044e-10       2.174191194808e-12       3.988980378496e-12       0.000000000000e+00       3.802641557819e-14       1.907406514538e-15      -3.534248077170e-16 
  595       2.808719192099e-10       2.210704719756e-12       3.997584557913e-12       0.000000000000e+00       3.779498278649e-14       1.938615769871e-15      -3.599491735745e-16 
  596       2.797391208138e-10       2.247462884676e-12       4.002118514805e-12       0.000000000000e+00       3.756531601060e-14       1.970104537736e-15      -3.663868780895e-16 
  597       2.786012258616e-10       2.284452016244e-12       4.002579358651e-12       0.000000000000e+00       3.733740440774e-14       2.001857914401e-15      -3.727385168633e-16 
  598       2.774587975406e-10       2.321658247639e-12       3.998964572106e-12       0.000000000000e+00       3.711123666996e-14       2.033860780472e-15      -3.790047048676e-16 
  599       2.763124063089e-10       2.359067517730e-12       3.991272013129e-12       0.000000000000e+00       3.688680102157e-14       2.066097799976e-15      -3.851860765434e-16 
  600       2.751626299246e-10       2.396665570259e-12       3.979499917119e-12       0.000000000000e+00       3.666408521668e-14       2.098553419443e-15      -3.912832858996e-16 
  601       2.740100534757e-10       2.434437953033e-12       3.963646899050e-12       0.000000000000e+00       3.644307653667e-14       2.131211866994e-15      -3.972970066110e-16 
  602       2.728552694088e-10       2.472370017104e-12       3.943711955596e-12       0.000000000000e+00       3.622376178772e-14       2.164057151420e-15      -4.032279321176e-16 
  603       2.716988775588e-10       2.510446915958e-12       3.919694467271e-12       0.000000000000e+00       3.600612729824e-14       2.197073061271e-15      -4.090767757223e-16 
  604       2.705414851781e-10       2.548653604701e-12       3.891594200557e-12       0.000000000000e+00       3.579015891644e-14       2.230243163935e-15      -4.148442706902e-16 
  605       2.693837069659e-10       2.586974839242e-12       3.859411310041e-12       0.000000000000e+00       3.557584200779e-14       2.263550804727e-15      -4.205311703467e-16 
  606       2.682261650977e-10       2.625395175485e-12       3.823146340541e-12       0.000000000000e+00       3.536316145250e-14       2.296979105970e-15      -4.261382481761e-16 
  607       2.670694892545e-10       2.663898968508e-12       3.782800229246e-12       0.000000000000e+00       3.515210164306e-14       2.330510966080e-15      -4.316662979202e-16 
  608       2.659143166519e-10       2.702470371754e-12       3.738374307842e-12       0.000000000000e+00       3.494264648169e-14       2.364129058648e-15      -4.371161336770e-16 
  609       2.647612920699e-10       2.741093336213e-12       3.689870304650e-12       0.000000000000e+00       3.473477937787e-14       2.397815831527e-15      -4.424885899988e-16 
  610       2.636110678820e-10       2.779751609615e-12       3.637290346754e-12       0.000000000000e+00       3.452848324580e-14       2.431553505914e-15      -4.477845219911e-16 
  611       2.624643040844e-10       2.818428735605e-12       3.580636962138e-12       0.000000000000e+00       3.432374050194e-14       2.465324075437e-15      -4.530048054110e-16 
  612       2.613216683254e-10       2.857108052941e-12       3.519913081814e-12       0.000000000000e+00       3.412053306249e-14       2.499109305233e-15      -4.581503367659e-16 
  613       2.601838359349e-10       2.895772694669e-12       3.455122041959e-12       0.000000000000e+00       3.391884234085e-14       2.532890731039e-15      -4.632220334119e-16 
  614       2.590514899536e-10       2.934405587319e-12       3.386267586044e-12       0.000000000000e+00       3.371864924516e-14       2.566649658270e-15      -4.682208336520e-16 
  615       2.579253211623e-10       2.972989450082e-12       3.313353866968e-12       0.000000000000e+00       3.351993417579e-14       2.600367161107e-15      -4.731476968356e-16 
  616       2.568060281112e-10       3.011506794002e-12       3.236385449191e-12       0.000000000000e+00       3.332267702282e-14       2.634024081580e-15      -4.780036034558e-16 
  617       2.556943171493e-10       3.049939921161e-12       3.155367310866e-12       0.000000000000e+00       3.312685716353e-14       2.667601028651e-15      -4.827895552491e-16 
  618       2.545909024538e-10       3.088270923862e-12       3.070304845973e-12       0.000000000000e+00       3.293245345992e-14       2.701078377300e-15      -4.875065752930e-16 
  619       2.534965060591e-10       3.126481683818e-12       2.981203866448e-12       0.000000000000e+00       3.273944425620e-14       2.734436267605e-15      -4.921557081051e-16 
  620       2.524118578868e-10       3.164553871338e-12       2.888070604320e-12       0.000000000000e+00       3.254780737626e-14       2.767654603831e-15      -4.967380197414e-16 
  621       2.513376957741e-10       3.202468944510e-12       2.790911713840e-12       0.000000000000e+00       3.235752012121e-14       2.800713053512e-15      -5.012545978952e-16 
  622       2.502746919751e-10       3.240209485512e-12       2.689741414603e-12       0.000000000000e+00       3.216856256419e-14       2.833594476502e-15      -5.057061985483e-16 
  623       2.492232307119e-10       3.277763245555e-12       2.584603100323e-12       0.000000000000e+00       3.198092752478e-14       2.866295302205e-15      -5.100921766387e-16 
  624       2.481836254703e-10       3.315119193087e-12       2.475548240473e-12       0.000000000000e+00       3.179461082332e-14       2.898815393623e-15      -5.144115305383e-16 
  625       2.471561920631e-10       3.352266184843e-12       2.362629289443e-12       0.000000000000e+00       3.160960800321e-14       2.931154639547e-15      -5.186632532214e-16 
  626       2.461412486373e-10       3.389192965451e-12       2.245899690892e-12       0.000000000000e+00       3.142591432943e-14       2.963312954694e-15      -5.228463322538e-16 
  627       2.451391156800e-10       3.425888167030e-12       2.125413882089e-12       0.000000000000e+00       3.124352478707e-14       2.995290279861e-15      -5.269597497814e-16 
  628       2.441501160253e-10       3.462340308789e-12       2.001227298258e-12       0.000000000000e+00       3.106243407983e-14       3.027086582064e-15      -5.310024825201e-16 
  629       2.431745748610e-10       3.498537796630e-12       1.873396376920e-12       0.000000000000e+00       3.088263662855e-14       3.058701854690e-15      -5.349735017443e-16 
  630       2.422128197348e-10       3.534468922744e-12       1.741978562239e-12       0.000000000000e+00       3.070412656972e-14       3.090136117640e-15      -5.388717732760e-16 
  631       2.412651805611e-10       3.570121865213e-12       1.607032309366e-12       0.000000000000e+00       3.052689775398e-14       3.121389417476e-15      -5.426962574742e-16 
  632       2.403319896273e-10       3.605484687613e-12       1.468617088781e-12       0.000000000000e+00       3.035094374468e-14       3.152461827568e-15      -5.464459092238e-16 
  633       2.394135816008e-10       3.640545338609e-12       1.326793390639e-12       0.000000000000e+00       3.017625781637e-14       3.183353448237e-15      -5.501196779244e-16 
  634       2.385102935351e-10       3.675291651556e-12       1.181622729112e-12       0.000000000000e+00       3.000283295329e-14       3.214064406905e-15      -5.537165074802e-16 
  635       2.376224648767e-10       3.709711344105e-12       1.033167646735e-12       0.000000000000e+00       2.983066184795e-14       3.244594858242e-15      -5.572353362880e-16 
  636       2.367504374714e-10       3.743792017793e-12       8.814917187487e-13       0.000000000000e+00       2.965973689959e-14       3.274944984306e-15      -5.606750972273e-16 
  637       2.358945555711e-10       3.777521157652e-12       7.266595574431e-13       0.000000000000e+00       2.949005021272e-14       3.305114994694e-15      -5.640347176487e-16 
  638       2.350551658400e-10       3.810886131804e-12       5.687368165027e-13       0.000000000000e+00       2.932159359565e-14       3.335105126690e-15      -5.673131193632e-16 
  639       2.342326173616e-10       3.843874191064e-12       4.077901953496e-13       0.000000000000e+00       2.915435855898e-14       3.364915645404e-15      -5.705092186314e-16 
  640       2.334272616449e-10       3.876472468537e-12       2.438874434875e-13       0.000000000000e+00       2.898833631414e-14       3.394546843926e-15      -5.736219261524e-16 
  641       2.326394526314e-10       3.908667979220e-12       7.709736484596e-14       0.000000000000e+00       2.882351777188e-14       3.423999043467e-15      -5.766501470531e-16 
  642       2.318695467008e-10       3.940447619603e-12      -9.251017787602e-14       0.000000000000e+00       2.865989354082e-14       3.453272593507e-15      -5.795927808770e-16 
  643       2.311179026788e-10       3.971798167265e-12      -2.648642588658e-13       0.000000000000e+00       2.849745392595e-14       3.482367871942e-15      -5.824487215736e-16 
  644       2.303848818423e-10       4.002706280481e-12      -4.398928848533e-13       0.000000000000e+00       2.833618892712e-14       3.511285285229e-15      -5.852168574872e-16 
  645       2.296708479272e-10       4.033158497813e-12      -6.175229907670e-13       0.000000000000e+00       2.817608823763e-14       3.540025268530e-15      -5.878960713461e-16 
  646       2.289761671341e-10       4.063141237720e-12      -7.976804353898e-13       0.000000000000e+00       2.801714124266e-14       3.568588285865e-15      -5.904852402519e-16 
  647       2.283012081351e-10       4.092640798148e-12      -9.802899970156e-13       0.000000000000e+00       2.785933701784e-14       3.596974830251e-15      -5.929832356681e-16 
  648       2.276463420806e-10       4.121643356138e-12      -1.165275369105e-12       0.000000000000e+00       2.770266432777e-14       3.625185423849e-15      -5.953889234097e-16 
  649       2.270119426055e-10       4.150134967423e-12      -1.352559155941e-12       0.000000000000e+00       2.754711162450e-14       3.653220618117e-15      -5.977011636320e-16 
  650       2.263983858360e-10       4.178101566027e-12      -1.542062868286e-12       0.000000000000e+00       2.739266704608e-14       3.681080993947e-15      -5.999188108195e-16 
  651       2.258060503962e-10       4.205528963867e-12      -1.733706919036e-12       0.000000000000e+00       2.723931841506e-14       3.708767161818e-15      -6.020407137756e-16 
  652       2.252353174143e-10       4.232402850352e-12      -1.927410618880e-12       0.000000000000e+00       2.708705323702e-14       3.736279761937e-15      -6.040657156110e-16 
  653       2.246865705295e-10       4.258708791982e-12      -2.123092171953e-12       0.000000000000e+00       2.693585869908e-14       3.763619464392e-15      -6.059926537334e-16 
  654       2.241601958984e-10       4.284432231953e-12      -2.320668671492e-12       0.000000000000e+00       2.678572166839e-14       3.790786969289e-15      -6.078203598359e-16 
  655       2.236565822018e-10       4.309558489748e-12      -2.520056095496e-12       0.000000000000e+00       2.663662869071e-14       3.817783006906e-15      -6.095476598868e-16 
  656       2.231761206509e-10       4.334072760748e-12      -2.721169302375e-12       0.000000000000e+00       2.648856598886e-14       3.844608337836e-15      -6.111733741181e-16 
  657       2.227192049941e-10       4.357960115822e-12      -2.923922026614e-12       0.000000000000e+00       2.634151946129e-14       3.871263753134e-15      -6.126963170151e-16 
  658       2.222862315234e-10       4.381205500933e-12      -3.128226874424e-12       0.000000000000e+00       2.619547468055e-14       3.897750074460e-15      -6.141152973050e-16 
  659       2.218775990810e-10       4.403793736738e-12      -3.333995319398e-12       0.000000000000e+00       2.605041689184e-14       3.924068154231e-15      -6.154291179462e-16 
  660       2.214937090661e-10       4.425709518186e-12      -3.541137698171e-12       0.000000000000e+00       2.590633101153e-14       3.950218875763e-15      -6.166365761176e-16 
  661       2.211348909186e-10       4.446939500770e-12      -3.749565903285e-12       0.000000000000e+00       2.576320374620e-14       3.976202171565e-15      -6.177369009007e-16 
  662       2.208011767542e-10       4.467478610605e-12      -3.959201535780e-12       0.000000000000e+00       2.562103000413e-14       4.002014054164e-15      -6.187310769442e-16 
  663       2.204925217725e-10       4.487323872706e-12      -4.169967923791e-12       0.000000000000e+00       2.547980662229e-14       4.027649520097e-15      -6.196205499673e-16 
  664       2.202088783160e-10       4.506472337113e-12      -4.381787438017e-12       0.000000000000e+00       2.533953025767e-14       4.053103525706e-15      -6.204067918180e-16 
  665       2.199501958561e-10       4.524921079055e-12      -4.594581488116e-12       0.000000000000e+00       2.520019738638e-14       4.078370987021e-15      -6.210913005821e-16 
  666       2.197164209794e-10       4.542667199129e-12      -4.808270519103e-12       0.000000000000e+00       2.506180430277e-14       4.103446779632e-15      -6.216756006924e-16 
  667       2.195074973735e-10       4.559707823471e-12      -5.022774007740e-12       0.000000000000e+00       2.492434711849e-14       4.128325738570e-15      -6.221612430379e-16 
  668       2.193233658132e-10       4.576040103924e-12      -5.238010458938e-12       0.000000000000e+00       2.478782176164e-14       4.153002658181e-15      -6.225498050727e-16 
